,Temp,Psi
1075,11.3,-1.608163265
1076,12.035,-1.706122449
1077,9.305,-0.530612245
1078,8.805,-1.379591837
1079,10.6,-1.151020408
1080,11.51,-0.955102041
1081,14.185,-1.869387755
1082,12.365,-0.824489796
1083,10.235,-2
1084,10.92,-1.281632653
1085,12.44,-1.346938776
1086,12.975,-1.73877551
1087,11.335,-0.563265306
1088,9.955,-0.4
1089,8.535,-1.216326531
1090,10.18,-1.020408163
1091,7.68,-0.66122449
1092,9.59,-1.510204082
1093,10.28,-1.73877551
1094,10.84,-1.934693878
1095,8.105,-0.465306122
1096,9.245,-1.379591837
1097,10.55,-0.759183673
1098,13.08,-1.608163265
1099,16.51,-1.216326531
1100,19.58,-1.510204082
1101,19.245,-0.4
1102,16.805,-1.248979592
1103,16.105,-0.66122449
1104,14.275,-1.151020408
1105,13.145,-1.020408163
1106,13.59,-0.595918367
1107,14.33,-1.020408163
1108,14.835,-0.563265306
1109,15.775,-1.151020408
1110,16.5,-0.432653061
1111,16.885,-1.085714286
1112,16.935,-1.836734694
1113,15.98,-1.47755102
1114,14.275,-1.706122449
1115,15.485,-0.465306122
1116,16.03,-0.432653061
1117,15.89,-1.608163265
1118,18.84,-0.791836735
1119,20.135,-0.889795918
1120,16.94,-0.759183673
1121,16.515,-1.902040816
1122,16.42,-0.726530612
1123,17.48,-1.640816327
1124,15.025,-2
1125,14.99,-0.66122449
1126,17.095,-1.640816327
1127,17.925,-1.47755102
1128,17.245,-1.902040816
1129,17.49,-1.934693878
1130,19.195,-1.379591837
1131,17.765,-1.608163265
1132,16.395,-1.967346939
1133,18.655,-1.640816327
1134,18.525,-0.595918367
1135,17.48,-1.444897959
1136,20.025,-1.542857143
1137,21.97,-1.771428571
1138,21.68,-0.628571429
1139,21.23,-0.595918367
1140,19.135,-0.497959184
1141,16.85,-1.085714286
1142,16.86,-1.444897959
1143,16.695,-1.248979592
1144,17.885,-1.575510204
1145,15.99,-0.955102041
1146,14.81,-1.608163265
1147,12.52,-1.836734694
1148,12.14,-0.4
1149,13.955,-0.987755102
1150,15.66,-0.791836735
1151,14.845,-0.987755102
1152,13.145,-1.183673469
1153,12.2,-1.346938776
1154,10.85,-0.530612245
1155,10.095,-1.47755102
1156,12.04,-0.66122449
1157,14.14,-1.73877551
1158,16.17,-0.563265306
1159,19.025,-1.804081633
1160,20.59,-1.281632653
1161,17.69,-0.563265306
1162,17.095,-1.151020408
1163,19.44,-1.379591837
1164,19.215,-0.465306122
1165,20.24,-0.4
1166,23.535,-1.412244898
1167,24.895,-1.314285714
1168,25.195,-0.497959184
1169,24.07,-0.889795918
1170,20.91,-0.791836735
1171,17.33,-0.530612245
1172,17.67,-0.759183673
1173,19.575,-1.771428571
1174,18.315,-0.824489796
1175,16.625,-1.902040816
1176,15.715,-1.836734694
1177,17.015,-0.497959184
1178,19.91,-0.465306122
1179,23.725,-0.465306122
1180,24.23,-1.510204082
1181,21.695,-0.889795918
1182,20.89,-1.673469388
1183,20.42,-1.085714286
1184,17.97,-1.869387755
1185,17.145,-4.267626844
1186,16.635,-3.535074054
1187,20.355,-3.515717984
1188,20.01,-3.421915493
1189,15.905,-3.256644437
1190,13.765,-2.801032336
1191,12.85,-2.224817032
1192,13.08,-2.601515926
1193,16.185,-2.842722332
1194,15.32,-3.22537694
1195,16.445,-3.645254758
1196,17.86,-3.703322967
1197,18.44,-4.114267215
1198,17.65,-4.124689714
1199,18.885,-3.442760491
1200,20.1,-2.943969466
1201,20.415,-3.459138704
1202,19.895,-4.056199006
1203,18.735,-4.285493985
1204,16.29,-4.313783625
1205,13.845,-3.088395524
1206,14.105,-3.214954441
1207,13.98,-3.23431051
1208,13.53,-3.043727671
1209,13.13,-2.54940343
1210,15.32,-3.533585126
1211,20.64,-4.208069707
1212,23.16,-4.814063579
1213,24.71,-5.367944957
1214,24.41,-5.53619387
1215,24.305,-6.07816382
1216,20.77,-5.534704942
1217,17.7,-4.686015734
1218,16.085,-4.188713637
1219,14.52,-3.712256538
1220,14.945,-3.664610828
1221,12.55,-2.899301613
1222,10.92,-1.785583144
1223,13.125,-2.728074843
1224,17.08,-4.272093629
1225,19.425,-4.666659664
1226,16.185,-4.361429335
1227,14.905,-3.231332653
1228,13.085,-2.658095206
1229,13.51,-1.314595712
1230,14.37,-2.133992397
1231,15.33,-3.460627632
1232,15.395,-3.521673698
1233,15.835,-3.806059029
1234,16.44,-4.039820793
1235,15.265,-3.345980143
1236,13.585,-2.957369822
1237,15.01,-3.356402642
1238,15.28,-3.887950093
1239,15.63,-4.269115772
1240,17.625,-4.26167113
1241,17.88,-4.805130009
1242,18.74,-5.169917475
1243,20.26,-5.501948516
1244,21.08,-5.792289561
1245,19.295,-5.714865282
1246,19.7,-5.719332068
1247,18.955,-5.403679239
1248,18.415,-4.948067138
1249,17.015,-4.552012175
1250,17.18,-4.150001498
1251,18.08,-4.757484299
1252,21.12,-5.796756346
1253,25.12,-6.314903441
1254,23.385,-5.691042427
1255,20.58,-5.50790423
1256,19.57,-5.832490629
1257,18.83,-6.405728076
1258,18.695,-6.448907
1259,21.435,-6.573976989
1260,22.92,-6.846450892
1261,22.745,-6.62013377
1262,22.76,-7.019166591
1263,23.775,-7.42862191
1264,24.115,-6.847939821
1265,23.83,-6.897074459
1266,22.425,-6.576954846
1267,23.175,-6.74371483
1268,23.415,-6.691602335
1269,23.75,-6.849428749
1270,23.73,-6.828583751
1271,24.105,-6.518886637
1272,22.95,-7.00129945
1273,26.785,-7.279729067
1274,26.255,-7.453933694
1275,26.31,-7.291640494
1276,24.24,-6.700535906
1277,24.945,-6.947698026
1278,23.57,-7.385442986
1279,21.49,-7.383954057
1280,20.65,-6.737759117
1281,20.625,-6.632045198
1282,20.36,-6.71542519
1283,20.06,-5.890558837
1284,19.17,-5.149072477
1285,19.405,-5.015068918
1286,20.37,-5.297965321
1287,22.165,-6.139209886
1288,23.44,-6.709469476
1289,22.47,-6.670757337
1290,22.05,-6.200255952
1291,21.98,-6.361060223
1292,23.775,-6.834539465
1293,22.535,-5.066116709
1294,24.715,-5.491415397
1295,23.46,-6.037962752
1296,22.115,-6.557598776
1297,22.585,-6.227056664
1298,23.11,-6.073697035
1299,24.195,-6.387860935
1300,25.245,-6.90600803
1301,23.1,-6.901541244
1302,21.795,-6.265768803
1303,23.655,-6.429550931
1304,24.425,-6.958120525
1305,25.365,-7.523234907
1306,25.16,-7.255906212
1307,23.72,-7.123391581
1308,23.795,-7.258884069
1309,24.13,-7.238039071
1310,25.405,-6.925364099
1311,26.905,-7.27675121
1312,23.97,-7.182948719
1313,22.03,-6.923875171
1314,21.545,-6.099008818
1315,20.655,-6.37297165
1316,21.17,-6.256835232
1317,21.435,-6.414661646
1318,25.085,-6.968543024
1319,27.74,-7.759164023
1320,28.805,-8.25646612
1321,29.555,-8.347290754
1322,28.895,-8.302622901
1323,24.705,-7.556669756
1324,23.63,-7.236550142
1325,22.44,-6.721380904
1326,22.825,-6.477196641
1327,22.255,-6.645445554
1328,23.05,-6.501019496
1329,24.315,-6.764559829
1330,25.26,-6.999810521
1331,25.655,-6.9149416
1332,27.8,-7.202304788
1333,28.44,-7.520935473
1334,29.68,-7.631116177
1335,28.275,-7.897634367
1336,25.78,-7.385442986
1337,23.415,-6.682668765
1338,22.405,-5.829512772
1339,21.82,-6.005206327
1340,20.99,-5.814623487
1341,20.765,-5.768466706
1342,21.62,-5.472169947
1343,25.155,-6.160054884
1344,27.68,-6.940253384
1345,29.75,-7.37204263
1346,30.11,-6.843473036
1347,28.98,-6.632045198
1348,28.565,-6.780938041
1349,28.04,-6.648423411
1350,26.065,-6.846450892
1351,23.025,-5.89800348
1352,20.865,-4.877508844
1353,20.305,-4.873620717
1354,21.105,-5.073137127
1355,24.35,-5.656797073
1356,26.12,-6.213656308
1357,29.56,-6.600777701
1358,25.225,-5.976916687
1359,23.67,-5.851846698
1360,24.85,-5.978405615
1361,26.875,-6.724358761
1362,27.27,-7.04894516
1363,27.14,-6.984921237
1364,26.05,-6.517397708
1365,25.64,-6.301503085
1366,23.935,-6.276191302
1367,24.94,-6.037962752
1368,23.77,-5.763999921
1369,21.61,-5.318810319
1370,21.725,-5.275631394
1371,16.98,-4.191691494
1372,17.275,-3.731612607
1373,19.37,-4.026420437
1374,22.165,-4.943600353
1375,25.225,-5.967983116
1376,28.81,-6.371482722
1377,29.525,-5.935226691
1378,28.6,-5.64041886
1379,27.29,-5.512371015
1380,26.495,-5.80271206
1381,25.735,-6.070719178
1382,22.5,-5.373662631
1383,21.13,-5.288527374
1384,22.54,-5.214585328
1385,20.59,-4.916799641
1386,18.815,-3.968352229
1387,19.495,-4.170846496
1388,20.95,-4.129156499
1389,20.525,-3.844771168
1390,21.785,-4.398652546
1391,23.885,-4.754506442
1392,23.245,-4.316761482
1393,23.475,-4.552012175
1394,22.91,-4.444809328
1395,21.475,-4.33760648
1396,20.935,-4.28996077
1397,22.44,-4.254226488
1398,23.545,-4.388230047
1399,22.39,-3.954951873
1400,17.645,-3.402559423
1401,13.625,-2.396043802
1402,13.87,-1.535443167
1403,14.505,-1.455041031
1404,16.68,-2.040189906
1405,19.145,-2.678940204
1406,17.53,-2.312663809
1407,14.745,-1.82727314
1408,13.355,-1.761760289
1409,14.925,-1.533954238
1410,16.215,-1.724537078
1411,18.125,-2.407955229
1412,17.66,-1.994033124
1413,13.95,-1.522042811
1414,11.635,-1.412244898
1415,14.47,-0.726530612
1416,17.185,-1.183673469
1417,19.475,-0.595918367
1418,20.505,-1.542857143
1419,21.77,-1.248979592
1420,21.415,-1.346938776
1421,19.26,-0.66122449
1422,15.735,-2
1423,11.26,-0.889795918
1424,11.09,-1.151020408
1425,10.615,-0.92244898
1426,11.275,-0.4
1427,12.91,-1.314285714
1428,12.5,-1.771428571
1429,13.66,-1.869387755
1430,17.365,-0.726530612
1431,17.275,-1.444897959
1432,13.675,-2
1433,16.21,-1.314285714
1434,18.28,-0.66122449
1435,18.63,-0.66122449
1436,19.905,-1.967346939
1437,18.67,-1.542857143
1438,15.095,-1.902040816
1439,11.47,-1.020408163
1440,11.3,-1.608163265
1441,12.035,-1.706122449
1442,9.305,-0.530612245
1443,8.805,-1.379591837
1444,10.6,-1.151020408
1445,11.51,-0.955102041
1446,14.185,-1.869387755
1447,12.365,-0.824489796
1448,10.235,-2
1449,10.92,-1.281632653
1450,12.44,-1.346938776
1451,12.975,-1.73877551
1452,11.335,-0.563265306
1453,9.955,-0.4
1454,8.535,-1.216326531
1455,10.18,-1.020408163
1456,7.68,-0.66122449
1457,9.59,-1.510204082
1458,10.28,-1.73877551
1459,10.84,-1.934693878
1460,8.105,-0.465306122
1461,9.245,-1.379591837
1462,10.55,-0.759183673
1463,13.08,-1.608163265
1464,16.51,-1.216326531
1465,19.58,-1.510204082
1466,19.245,-0.4
1467,16.805,-1.248979592
1468,16.105,-0.66122449
1469,14.275,-1.151020408
1470,13.145,-1.020408163
1471,13.59,-0.595918367
1472,14.33,-1.020408163
1473,14.835,-0.563265306
1474,15.775,-1.151020408
1475,16.5,-0.432653061
1476,16.885,-1.085714286
1477,16.935,-1.836734694
1478,15.98,-1.47755102
1479,14.275,-1.706122449
1480,15.485,-0.465306122
1481,16.03,-0.432653061
1482,15.89,-1.608163265
1483,18.84,-0.791836735
1484,20.135,-0.889795918
1485,16.94,-0.759183673
1486,16.515,-1.902040816
1487,16.42,-0.726530612
1488,17.48,-1.640816327
1489,15.025,-2
1490,14.99,-0.66122449
1491,17.095,-1.640816327
1492,17.925,-1.47755102
1493,17.245,-1.902040816
1494,17.49,-1.934693878
1495,19.195,-1.379591837
1496,17.765,-1.608163265
1497,16.395,-1.967346939
1498,18.655,-1.640816327
1499,18.525,-0.595918367
1500,17.48,-1.444897959
1501,20.025,-1.542857143
1502,21.97,-1.771428571
1503,21.68,-0.628571429
1504,21.23,-0.595918367
1505,19.135,-0.497959184
1506,16.85,-1.085714286
1507,16.86,-1.444897959
1508,16.695,-1.248979592
1509,17.885,-1.575510204
1510,15.99,-0.955102041
1511,14.81,-1.608163265
1512,12.52,-1.836734694
1513,12.14,-0.4
1514,13.955,-0.987755102
1515,15.66,-0.791836735
1516,14.845,-0.987755102
1517,13.145,-1.183673469
1518,12.2,-1.346938776
1519,10.85,-0.530612245
1520,10.095,-1.47755102
1521,12.04,-0.66122449
1522,14.14,-1.73877551
1523,16.17,-0.563265306
1524,19.025,-1.804081633
1525,20.59,-1.281632653
1526,17.69,-0.563265306
1527,17.095,-1.151020408
1528,19.44,-1.379591837
1529,19.215,-0.465306122
1530,20.24,-0.4
1531,23.535,-1.412244898
1532,24.895,-1.314285714
1533,25.195,-0.497959184
1534,24.07,-0.889795918
1535,20.91,-0.791836735
1536,17.33,-0.530612245
1537,17.67,-0.759183673
1538,19.575,-1.771428571
1539,18.315,-0.824489796
1540,16.625,-1.902040816
1541,15.715,-1.836734694
1542,17.015,-0.497959184
1543,19.91,-0.465306122
1544,23.725,-0.465306122
1545,24.23,-1.510204082
1546,21.695,-0.889795918
1547,20.89,-1.673469388
1548,20.42,-1.085714286
1549,17.97,-1.869387755
1550,17.145,-4.267626844
1551,16.635,-3.535074054
1552,20.355,-3.515717984
1553,20.01,-3.421915493
1554,15.905,-3.256644437
1555,13.765,-2.801032336
1556,12.85,-2.224817032
1557,13.08,-2.601515926
1558,16.185,-2.842722332
1559,15.32,-3.22537694
1560,16.445,-3.645254758
1561,17.86,-3.703322967
1562,18.44,-4.114267215
1563,17.65,-4.124689714
1564,18.885,-3.442760491
1565,20.1,-2.943969466
1566,20.415,-3.459138704
1567,19.895,-4.056199006
1568,18.735,-4.285493985
1569,16.29,-4.313783625
1570,13.845,-3.088395524
1571,14.105,-3.214954441
1572,13.98,-3.23431051
1573,13.53,-3.043727671
1574,13.13,-2.54940343
1575,15.32,-3.533585126
1576,20.64,-4.208069707
1577,23.16,-4.814063579
1578,24.71,-5.367944957
1579,24.41,-5.53619387
1580,24.305,-6.07816382
1581,20.77,-5.534704942
1582,17.7,-4.686015734
1583,16.085,-4.188713637
1584,14.52,-3.712256538
1585,14.945,-3.664610828
1586,12.55,-2.899301613
1587,10.92,-1.785583144
1588,13.125,-2.728074843
1589,17.08,-4.272093629
1590,19.425,-4.666659664
1591,16.185,-4.361429335
1592,14.905,-3.231332653
1593,13.085,-2.658095206
1594,13.51,-1.314595712
1595,14.37,-2.133992397
1596,15.33,-3.460627632
1597,15.395,-3.521673698
1598,15.835,-3.806059029
1599,16.44,-4.039820793
1600,15.265,-3.345980143
1601,13.585,-2.957369822
1602,15.01,-3.356402642
1603,15.28,-3.887950093
1604,15.63,-4.269115772
1605,17.625,-4.26167113
1606,17.88,-4.805130009
1607,18.74,-5.169917475
1608,20.26,-5.501948516
1609,21.08,-5.792289561
1610,19.295,-5.714865282
1611,19.7,-5.719332068
1612,18.955,-5.403679239
1613,18.415,-4.948067138
1614,17.015,-4.552012175
1615,17.18,-4.150001498
1616,18.08,-4.757484299
1617,21.12,-5.796756346
1618,25.12,-6.314903441
1619,23.385,-5.691042427
1620,20.58,-5.50790423
1621,19.57,-5.832490629
1622,18.83,-6.405728076
1623,18.695,-6.448907
1624,21.435,-6.573976989
1625,22.92,-6.846450892
1626,22.745,-6.62013377
1627,22.76,-7.019166591
1628,23.775,-7.42862191
1629,24.115,-6.847939821
1630,23.83,-6.897074459
1631,22.425,-6.576954846
1632,23.175,-6.74371483
1633,23.415,-6.691602335
1634,23.75,-6.849428749
1635,23.73,-6.828583751
1636,24.105,-6.518886637
1637,22.95,-7.00129945
1638,26.785,-7.279729067
1639,26.255,-7.453933694
1640,26.31,-7.291640494
1641,24.24,-6.700535906
1642,24.945,-6.947698026
1643,23.57,-7.385442986
1644,21.49,-7.383954057
1645,20.65,-6.737759117
1646,20.625,-6.632045198
1647,20.36,-6.71542519
1648,20.06,-5.890558837
1649,19.17,-5.149072477
1650,19.405,-5.015068918
1651,20.37,-5.297965321
1652,22.165,-6.139209886
1653,23.44,-6.709469476
1654,22.47,-6.670757337
1655,22.05,-6.200255952
1656,21.98,-6.361060223
1657,23.775,-6.834539465
1658,22.535,-5.066116709
1659,24.715,-5.491415397
1660,23.46,-6.037962752
1661,22.115,-6.557598776
1662,22.585,-6.227056664
1663,23.11,-6.073697035
1664,24.195,-6.387860935
1665,25.245,-6.90600803
1666,23.1,-6.901541244
1667,21.795,-6.265768803
1668,23.655,-6.429550931
1669,24.425,-6.958120525
1670,25.365,-7.523234907
1671,25.16,-7.255906212
1672,23.72,-7.123391581
1673,23.795,-7.258884069
1674,24.13,-7.238039071
1675,25.405,-6.925364099
1676,26.905,-7.27675121
1677,23.97,-7.182948719
1678,22.03,-6.923875171
1679,21.545,-6.099008818
1680,20.655,-6.37297165
1681,21.17,-6.256835232
1682,21.435,-6.414661646
1683,25.085,-6.968543024
1684,27.74,-7.759164023
1685,28.805,-8.25646612
1686,29.555,-8.347290754
1687,28.895,-8.302622901
1688,24.705,-7.556669756
1689,23.63,-7.236550142
1690,22.44,-6.721380904
1691,22.825,-6.477196641
1692,22.255,-6.645445554
1693,23.05,-6.501019496
1694,24.315,-6.764559829
1695,25.26,-6.999810521
1696,25.655,-6.9149416
1697,27.8,-7.202304788
1698,28.44,-7.520935473
1699,29.68,-7.631116177
1700,28.275,-7.897634367
1701,25.78,-7.385442986
1702,23.415,-6.682668765
1703,22.405,-5.829512772
1704,21.82,-6.005206327
1705,20.99,-5.814623487
1706,20.765,-5.768466706
1707,21.62,-5.472169947
1708,25.155,-6.160054884
1709,27.68,-6.940253384
1710,29.75,-7.37204263
1711,30.11,-6.843473036
1712,28.98,-6.632045198
1713,28.565,-6.780938041
1714,28.04,-6.648423411
1715,26.065,-6.846450892
1716,23.025,-5.89800348
1717,20.865,-4.877508844
1718,20.305,-4.873620717
1719,21.105,-5.073137127
1720,24.35,-5.656797073
1721,26.12,-6.213656308
1722,29.56,-6.600777701
1723,25.225,-5.976916687
1724,23.67,-5.851846698
1725,24.85,-5.978405615
1726,26.875,-6.724358761
1727,27.27,-7.04894516
1728,27.14,-6.984921237
1729,26.05,-6.517397708
1730,25.64,-6.301503085
1731,23.935,-6.276191302
1732,24.94,-6.037962752
1733,23.77,-5.763999921
1734,21.61,-5.318810319
1735,21.725,-5.275631394
1736,16.98,-4.191691494
1737,17.275,-3.731612607
1738,19.37,-4.026420437
1739,22.165,-4.943600353
1740,25.225,-5.967983116
1741,28.81,-6.371482722
1742,29.525,-5.935226691
1743,28.6,-5.64041886
1744,27.29,-5.512371015
1745,26.495,-5.80271206
1746,25.735,-6.070719178
1747,22.5,-5.373662631
1748,21.13,-5.288527374
1749,22.54,-5.214585328
1750,20.59,-4.916799641
1751,18.815,-3.968352229
1752,19.495,-4.170846496
1753,20.95,-4.129156499
1754,20.525,-3.844771168
1755,21.785,-4.398652546
1756,23.885,-4.754506442
1757,23.245,-4.316761482
1758,23.475,-4.552012175
1759,22.91,-4.444809328
1760,21.475,-4.33760648
1761,20.935,-4.28996077
1762,22.44,-4.254226488
1763,23.545,-4.388230047
1764,22.39,-3.954951873
1765,17.645,-3.402559423
1766,13.625,-2.396043802
1767,13.87,-1.535443167
1768,14.505,-1.455041031
1769,16.68,-2.040189906
1770,19.145,-2.678940204
1771,17.53,-2.312663809
1772,14.745,-1.82727314
1773,13.355,-1.761760289
1774,14.925,-1.533954238
1775,16.215,-1.724537078
1776,18.125,-2.407955229
1777,17.66,-1.994033124
1778,13.95,-1.522042811
1779,11.635,-1.412244898
1780,14.47,-0.726530612
1781,17.185,-1.183673469
1782,19.475,-0.595918367
1783,20.505,-1.542857143
1784,21.77,-1.248979592
1785,21.415,-1.346938776
1786,19.26,-0.66122449
1787,15.735,-2
1788,11.26,-0.889795918
1789,11.09,-1.151020408
1790,10.615,-0.92244898
1791,11.275,-0.4
1792,12.91,-1.314285714
1793,12.5,-1.771428571
1794,13.66,-1.869387755
1795,17.365,-0.726530612
1796,17.275,-1.444897959
1797,13.675,-2
1798,16.21,-1.314285714
1799,18.28,-0.66122449
1800,18.63,-0.66122449
1801,19.905,-1.967346939
1802,18.67,-1.542857143
1803,15.095,-1.902040816
1804,11.47,-1.020408163
1805,11.3,-1.608163265
1806,12.035,-1.706122449
1807,9.305,-0.530612245
1808,8.805,-1.379591837
1809,10.6,-1.151020408
1810,11.51,-0.955102041
1811,14.185,-1.869387755
1812,12.365,-0.824489796
1813,10.235,-2
1814,10.92,-1.281632653
1815,12.44,-1.346938776
1816,12.975,-1.73877551
1817,11.335,-0.563265306
1818,9.955,-0.4
1819,8.535,-1.216326531
1820,10.18,-1.020408163
1821,7.68,-0.66122449
1822,9.59,-1.510204082
1823,10.28,-1.73877551
1824,10.84,-1.934693878
1825,8.105,-0.465306122
1826,9.245,-1.379591837
1827,10.55,-0.759183673
1828,13.08,-1.608163265
1829,16.51,-1.216326531
1830,19.58,-1.510204082
1831,19.245,-0.4
1832,16.805,-1.248979592
1833,16.105,-0.66122449
1834,14.275,-1.151020408
1835,13.145,-1.020408163
1836,13.59,-0.595918367
1837,14.33,-1.020408163
1838,14.835,-0.563265306
1839,15.775,-1.151020408
1840,16.5,-0.432653061
1841,16.885,-1.085714286
1842,16.935,-1.836734694
1843,15.98,-1.47755102
1844,14.275,-1.706122449
1845,15.485,-0.465306122
1846,16.03,-0.432653061
1847,15.89,-1.608163265
1848,18.84,-0.791836735
1849,20.135,-0.889795918
1850,16.94,-0.759183673
1851,16.515,-1.902040816
1852,16.42,-0.726530612
1853,17.48,-1.640816327
1854,15.025,-2
1855,14.99,-0.66122449
1856,17.095,-1.640816327
1857,17.925,-1.47755102
1858,17.245,-1.902040816
1859,17.49,-1.934693878
1860,19.195,-1.379591837
1861,17.765,-1.608163265
1862,16.395,-1.967346939
1863,18.655,-1.640816327
1864,18.525,-0.595918367
1865,17.48,-1.444897959
1866,20.025,-1.542857143
1867,21.97,-1.771428571
1868,21.68,-0.628571429
1869,21.23,-0.595918367
1870,19.135,-0.497959184
1871,16.85,-1.085714286
1872,16.86,-1.444897959
1873,16.695,-1.248979592
1874,17.885,-1.575510204
1875,15.99,-0.955102041
1876,14.81,-1.608163265
1877,12.52,-1.836734694
1878,12.14,-0.4
1879,13.955,-0.987755102
1880,15.66,-0.791836735
1881,14.845,-0.987755102
1882,13.145,-1.183673469
1883,12.2,-1.346938776
1884,10.85,-0.530612245
1885,10.095,-1.47755102
1886,12.04,-0.66122449
1887,14.14,-1.73877551
1888,16.17,-0.563265306
1889,19.025,-1.804081633
1890,20.59,-1.281632653
1891,17.69,-0.563265306
1892,17.095,-1.151020408
1893,19.44,-1.379591837
1894,19.215,-0.465306122
1895,20.24,-0.4
1896,23.535,-1.412244898
1897,24.895,-1.314285714
1898,25.195,-0.497959184
1899,24.07,-0.889795918
1900,20.91,-0.791836735
1901,17.33,-0.530612245
1902,17.67,-0.759183673
1903,19.575,-1.771428571
1904,18.315,-0.824489796
1905,16.625,-1.902040816
1906,15.715,-1.836734694
1907,17.015,-0.497959184
1908,19.91,-0.465306122
1909,23.725,-0.465306122
1910,24.23,-1.510204082
1911,21.695,-0.889795918
1912,20.89,-1.673469388
1913,20.42,-1.085714286
1914,17.97,-1.869387755
1915,17.145,-4.267626844
1916,16.635,-3.535074054
1917,20.355,-3.515717984
1918,20.01,-3.421915493
1919,15.905,-3.256644437
1920,13.765,-2.801032336
1921,12.85,-2.224817032
1922,13.08,-2.601515926
1923,16.185,-2.842722332
1924,15.32,-3.22537694
1925,16.445,-3.645254758
1926,17.86,-3.703322967
1927,18.44,-4.114267215
1928,17.65,-4.124689714
1929,18.885,-3.442760491
1930,20.1,-2.943969466
1931,20.415,-3.459138704
1932,19.895,-4.056199006
1933,18.735,-4.285493985
1934,16.29,-4.313783625
1935,13.845,-3.088395524
1936,14.105,-3.214954441
1937,13.98,-3.23431051
1938,13.53,-3.043727671
1939,13.13,-2.54940343
1940,15.32,-3.533585126
1941,20.64,-4.208069707
1942,23.16,-4.814063579
1943,24.71,-5.367944957
1944,24.41,-5.53619387
1945,24.305,-6.07816382
1946,20.77,-5.534704942
1947,17.7,-4.686015734
1948,16.085,-4.188713637
1949,14.52,-3.712256538
1950,14.945,-3.664610828
1951,12.55,-2.899301613
1952,10.92,-1.785583144
1953,13.125,-2.728074843
1954,17.08,-4.272093629
1955,19.425,-4.666659664
1956,16.185,-4.361429335
1957,14.905,-3.231332653
1958,13.085,-2.658095206
1959,13.51,-1.314595712
1960,14.37,-2.133992397
1961,15.33,-3.460627632
1962,15.395,-3.521673698
1963,15.835,-3.806059029
1964,16.44,-4.039820793
1965,15.265,-3.345980143
1966,13.585,-2.957369822
1967,15.01,-3.356402642
1968,15.28,-3.887950093
1969,15.63,-4.269115772
1970,17.625,-4.26167113
1971,17.88,-4.805130009
1972,18.74,-5.169917475
1973,20.26,-5.501948516
1974,21.08,-5.792289561
1975,19.295,-5.714865282
1976,19.7,-5.719332068
1977,18.955,-5.403679239
1978,18.415,-4.948067138
1979,17.015,-4.552012175
1980,17.18,-4.150001498
1981,18.08,-4.757484299
1982,21.12,-5.796756346
1983,25.12,-6.314903441
1984,23.385,-5.691042427
1985,20.58,-5.50790423
1986,19.57,-5.832490629
1987,18.83,-6.405728076
1988,18.695,-6.448907
1989,21.435,-6.573976989
1990,22.92,-6.846450892
1991,22.745,-6.62013377
1992,22.76,-7.019166591
1993,23.775,-7.42862191
1994,24.115,-6.847939821
1995,23.83,-6.897074459
1996,22.425,-6.576954846
1997,23.175,-6.74371483
1998,23.415,-6.691602335
1999,23.75,-6.849428749
2000,23.73,-6.828583751
2001,24.105,-6.518886637
2002,22.95,-7.00129945
2003,26.785,-7.279729067
2004,26.255,-7.453933694
2005,26.31,-7.291640494
2006,24.24,-6.700535906
2007,24.945,-6.947698026
2008,23.57,-7.385442986
2009,21.49,-7.383954057
2010,20.65,-6.737759117
2011,20.625,-6.632045198
2012,20.36,-6.71542519
2013,20.06,-5.890558837
2014,19.17,-5.149072477
2015,19.405,-5.015068918
2016,20.37,-5.297965321
2017,22.165,-6.139209886
2018,23.44,-6.709469476
2019,22.47,-6.670757337
2020,22.05,-6.200255952
2021,21.98,-6.361060223
2022,23.775,-6.834539465
2023,22.535,-5.066116709
2024,24.715,-5.491415397
2025,23.46,-6.037962752
2026,22.115,-6.557598776
2027,22.585,-6.227056664
2028,23.11,-6.073697035
2029,24.195,-6.387860935
2030,25.245,-6.90600803
2031,23.1,-6.901541244
2032,21.795,-6.265768803
2033,23.655,-6.429550931
2034,24.425,-6.958120525
2035,25.365,-7.523234907
2036,25.16,-7.255906212
2037,23.72,-7.123391581
2038,23.795,-7.258884069
2039,24.13,-7.238039071
2040,25.405,-6.925364099
2041,26.905,-7.27675121
2042,23.97,-7.182948719
2043,22.03,-6.923875171
2044,21.545,-6.099008818
2045,20.655,-6.37297165
2046,21.17,-6.256835232
2047,21.435,-6.414661646
2048,25.085,-6.968543024
2049,27.74,-7.759164023
2050,28.805,-8.25646612
2051,29.555,-8.347290754
2052,28.895,-8.302622901
2053,24.705,-7.556669756
2054,23.63,-7.236550142
2055,22.44,-6.721380904
2056,22.825,-6.477196641
2057,22.255,-6.645445554
2058,23.05,-6.501019496
2059,24.315,-6.764559829
2060,25.26,-6.999810521
2061,25.655,-6.9149416
2062,27.8,-7.202304788
2063,28.44,-7.520935473
2064,29.68,-7.631116177
2065,28.275,-7.897634367
2066,25.78,-7.385442986
2067,23.415,-6.682668765
2068,22.405,-5.829512772
2069,21.82,-6.005206327
2070,20.99,-5.814623487
2071,20.765,-5.768466706
2072,21.62,-5.472169947
2073,25.155,-6.160054884
2074,27.68,-6.940253384
2075,29.75,-7.37204263
2076,30.11,-6.843473036
2077,28.98,-6.632045198
2078,28.565,-6.780938041
