,file,Taxa,Uptake_Gene,Enz_Gene,Osmo_Gene,Uptake_Cost,Enz_Consti_Cost,Enz_Induci_Cost,Osmo_Consti_Cost,Osmo_Induci_Cost,Drought_tolerance,Avg_Abund
1061,moist_grid46819_microbe1023_all.pickle,11,12,15,1,0.0521201975643635,8.86810594238341e-05,8.82714666659012e-05,8.30212059099722e-07,0.0619739778339863,0.582491934299469,514.8104
1062,moist_grid46819_microbe1023_all.pickle,12,12,30,1,0.0651256814599037,3.51926319126505e-05,2.36175947065931e-05,4.66332153337135e-07,0.0987452268600464,1,3893.5823
1063,moist_grid46819_microbe1023_all.pickle,13,12,16,1,0.0988963693380356,8.19870183477178e-05,6.24111853539944e-05,3.11016208343062e-07,0.0716169103980064,0.691979706287384,8000.663
1064,moist_grid46819_microbe1023_all.pickle,14,11,20,1,0.055890154093504,2.05910455406411e-05,5.09973942826036e-05,5.61479168936785e-07,0.0759396329522133,0.741060733795166,541.4989
1065,moist_grid46819_microbe1023_all.pickle,15,5,1,1,0.0578814074397087,5.0538841605885e-05,2.5297500542365e-05,8.69932307523413e-07,0.0848093777894974,0.841769576072693,21.046074
1066,moist_grid46819_microbe1023_all.pickle,16,12,23,1,0.0804580226540565,8.23072623461485e-05,3.51335002051201e-05,9.58115037974494e-07,0.0642818585038185,0.608696043491364,6976.597
1067,moist_grid46819_microbe1023_all.pickle,17,9,4,1,0.0589950531721115,2.50089815381216e-05,1.71789106389042e-05,3.30277288185243e-07,0.0300628393888474,0.220166504383087,634.9832
1068,moist_grid46819_microbe1023_all.pickle,18,8,6,1,0.0846918895840645,5.42097368452232e-05,7.00543168932199e-05,3.58848438963832e-07,0.0681841522455215,0.653003454208374,6151.6377
1069,moist_grid46819_microbe1023_all.pickle,19,12,31,1,0.086938239634037,6.80802695569582e-05,6.62433740217239e-05,7.79845152010239e-07,0.0387596897780895,0.318912267684937,6298.056
1070,moist_grid46819_microbe1023_all.pickle,20,12,20,1,0.0698054805397987,1.35539421535213e-05,7.3614704888314e-05,9.00118038771325e-07,0.0411953181028366,0.346566885709763,2663.723
1071,moist_grid46819_microbe1023_all.pickle,21,12,9,1,0.079811803996563,6.05459063081071e-05,5.50002296222374e-05,5.03576643495762e-07,0.0452433042228222,0.392528563737869,4393.873
1072,moist_grid46819_microbe1023_all.pickle,22,12,35,1,0.067971371114254,8.9838242274709e-05,1.17292174763861e-05,7.09686389654962e-07,0.0255755018442869,0.169216379523277,1797.1646
1073,moist_grid46819_microbe1023_all.pickle,23,11,11,1,0.0961161926388741,9.51185429585166e-05,4.93646621180233e-05,1.02573416427276e-07,0.0179922394454479,0.0831145122647285,7743.93
1074,moist_grid46819_microbe1023_all.pickle,24,12,17,1,0.0957333147525787,9.91677734418772e-05,8.07970864116214e-05,1.74465640156996e-07,0.0520399175584316,0.469698667526245,7619.9077
1075,moist_grid46819_microbe1023_all.pickle,25,12,31,1,0.0837549194693565,4.20300748373847e-05,3.75727249775082e-05,2.36801469100101e-07,0.0225383620709181,0.134732097387314,6159.0156
1076,moist_grid46819_microbe1114_all.pickle,1,12,13,1,0.0868769660592079,6.75219780532643e-05,5.41884837730322e-05,8.66907953422924e-07,0.081381119787693,0.820367813110352,7141.308
1077,moist_grid46819_microbe1114_all.pickle,2,12,14,1,0.0995000749826431,8.49827556521632e-05,5.92554752074648e-05,2.08708058835327e-07,0.096408911049366,1,9814.472
1078,moist_grid46819_microbe1114_all.pickle,3,12,37,1,0.0938869416713715,9.44828352658078e-05,3.67267966794316e-05,2.06008323289097e-07,0.0447136498987675,0.382069319486618,7608.956
1079,moist_grid46819_microbe1114_all.pickle,4,12,29,1,0.057762261480093,5.74759687879123e-05,8.08993063401431e-05,2.79193216101703e-07,0.0499046109616756,0.444118618965149,2377.0525
1080,moist_grid46819_microbe1114_all.pickle,5,11,9,1,0.0771245807409286,8.05707750259899e-05,7.5369949627202e-05,4.63500498426583e-07,0.0688976272940636,0.671148419380188,2209.5808
1081,moist_grid46819_microbe1114_all.pickle,6,11,6,1,0.0632932335138321,6.95554335834458e-05,6.91110617481172e-05,3.84478596515692e-07,0.0621985793113708,0.591072499752045,3207.8438
1082,moist_grid46819_microbe1114_all.pickle,7,9,6,1,0.0819239020347595,4.35232759627979e-05,1.27627408801345e-05,9.54694542087964e-07,0.0199916232377291,0.0865587368607521,859.1207
1083,moist_grid46819_microbe1114_all.pickle,8,12,29,1,0.0836671590805054,1.37847682708525e-05,4.22933990193997e-05,7.98905318788456e-07,0.0727784112095833,0.717536747455597,6687.2637
1084,moist_grid46819_microbe1114_all.pickle,9,12,23,1,0.0892438888549805,1.32409359139274e-05,8.58459970913827e-05,9.04671537682589e-07,0.0841330513358116,0.853262543678284,9429.291
1085,moist_grid46819_microbe1114_all.pickle,10,12,13,1,0.0856198742985725,9.69755055848509e-05,3.36287885147613e-05,5.77381513267028e-07,0.0570518411695957,0.529551804065704,5855.9307
1086,moist_grid46819_microbe1114_all.pickle,11,12,20,1,0.0736343488097191,4.04263591917697e-05,7.35273570171557e-05,6.87968451984489e-07,0.0491389036178589,0.434965848922729,3946.0037
1087,moist_grid46819_microbe1114_all.pickle,12,12,18,1,0.0787932649254799,3.05534522340167e-05,1.41168411573744e-05,2.82563803466473e-07,0.0311077311635017,0.219433262944221,6081.485
1088,moist_grid46819_microbe1114_all.pickle,13,11,23,1,0.0598160848021507,6.22733205091208e-05,4.66843230242375e-05,6.14831776601932e-07,0.0554004199802876,0.509811818599701,951.405
1089,moist_grid46819_microbe1114_all.pickle,14,10,3,1,0.0662067979574203,7.23662524251267e-05,8.37257466628216e-05,7.63161381200916e-07,0.0349390022456646,0.26522970199585,387.79462
1090,moist_grid46819_microbe1114_all.pickle,15,12,17,1,0.0708102062344551,2.31831709243124e-05,2.74536669166991e-05,5.54083896986413e-07,0.0859634280204773,0.875141680240631,5221.2046
1091,moist_grid46819_microbe1114_all.pickle,16,11,9,1,0.0689785107970238,4.81721908727195e-05,2.20993679249659e-05,1.21909309314105e-07,0.0156060373410583,0.0341363735496998,1556.4648
1092,moist_grid46819_microbe1114_all.pickle,17,7,1,1,0.0748886540532112,5.00103706144728e-05,4.32127526437398e-05,7.21239018730557e-07,0.0382770970463753,0.305131077766418,0.95791566
1093,moist_grid46819_microbe1114_all.pickle,18,7,0,1,0.0959363281726837,5.62910463486332e-05,9.14086267584935e-05,6.52747417007049e-07,0.0410250686109066,0.337978482246399,60.391422
1094,moist_grid46819_microbe1114_all.pickle,19,12,21,1,0.0549039952456951,9.20459133340046e-05,1.95337506738724e-05,4.35023963518688e-07,0.0649511739611626,0.623975157737732,410.90634
1095,moist_grid46819_microbe1114_all.pickle,20,12,30,1,0.0517201721668243,1.8617221940076e-05,6.66111154714599e-05,3.17705200814089e-07,0.0277041997760534,0.178749725222588,412.68665
1096,moist_grid46819_microbe1114_all.pickle,21,12,36,1,0.0919973403215408,7.66910598031245e-05,5.26708536199294e-05,9.72725729297963e-07,0.0127502335235476,0,7533.949
1097,moist_grid46819_microbe1114_all.pickle,22,12,35,1,0.053092285990715,2.69159972958732e-05,9.31887698243372e-05,3.94454929164567e-07,0.0946195051074028,0.978610634803772,1604.8413
1098,moist_grid46819_microbe1114_all.pickle,23,11,17,1,0.0977631881833076,3.5094162740279e-05,2.97992519335821e-05,8.31219551855611e-07,0.0755101293325424,0.750189900398254,7823.073
1099,moist_grid46819_microbe1114_all.pickle,24,4,1,1,0.0650863721966743,8.76495032571256e-05,9.9955839687027e-05,1.59280872935597e-07,0.0905046686530113,0.929424643516541,29.183893
1100,moist_grid46819_microbe1114_all.pickle,25,11,14,1,0.0617903843522072,3.87022155337036e-05,6.11966170254163e-05,5.15397800882056e-07,0.0238365009427071,0.132517844438553,1809.4451
1101,moist_grid46819_microbe1209_all.pickle,1,12,31,1,0.0835909023880959,6.44428509986028e-05,2.99008224828867e-05,1.75758756881805e-07,0.0313102528452873,0.212304681539536,6040.8247
1102,moist_grid46819_microbe1209_all.pickle,2,12,22,1,0.0663517117500305,4.20747965108603e-05,8.10346682555974e-05,3.53231854433034e-07,0.0207839421927929,0.0867925062775612,2149.6057
1103,moist_grid46819_microbe1209_all.pickle,3,12,29,1,0.0902921631932259,3.28415844705887e-05,6.47772467345931e-05,7.99614383595326e-07,0.0893632769584656,0.904509305953979,8515.331
1104,moist_grid46819_microbe1209_all.pickle,4,12,20,1,0.0724398866295815,9.39788951654918e-05,7.16543872840703e-05,3.98392813849568e-07,0.014574090950191,0.0127483382821083,2068.4543
1105,moist_grid46819_microbe1209_all.pickle,5,12,29,1,0.0529959425330162,4.29511928814463e-05,6.95042763254605e-05,9.10611390736449e-07,0.0623225905001163,0.582085371017456,1071.7123
1106,moist_grid46819_microbe1209_all.pickle,6,12,8,1,0.058116503059864,5.55318729311693e-05,1.67576108651701e-05,8.64787921273091e-07,0.0814315527677536,0.809934139251709,2883.5266
1107,moist_grid46819_microbe1209_all.pickle,7,12,38,1,0.0712597966194153,1.54452354763635e-05,8.56908445712179e-05,7.00839962064492e-07,0.0716532915830612,0.693341434001923,3789.007
1108,moist_grid46819_microbe1209_all.pickle,8,11,14,1,0.0751978680491447,5.84210320084821e-05,3.35383992933203e-05,5.69991925658542e-07,0.0461029708385468,0.388688027858734,5053.379
1109,moist_grid46819_microbe1209_all.pickle,9,12,17,1,0.0652568116784096,7.96928361523896e-05,4.2123552702833e-05,2.45286372546616e-07,0.0579058304429054,0.529421329498291,2011.8387
1110,moist_grid46819_microbe1209_all.pickle,10,12,32,1,0.094112865626812,8.41746223159134e-05,5.54838552488945e-05,2.34002584420523e-07,0.0322783142328262,0.223847523331642,6428.3857
1111,moist_grid46819_microbe1209_all.pickle,11,12,15,1,0.0933507606387138,7.47370286262594e-05,7.69743055570871e-05,9.55738869379275e-07,0.0135049279779196,0,6760.6416
1112,moist_grid46819_microbe1209_all.pickle,12,8,8,1,0.0762335285544395,6.17182449786924e-05,5.91126190556679e-05,4.38019355897268e-07,0.0973717793822289,1,547.0352
1113,moist_grid46819_microbe1209_all.pickle,13,12,24,1,0.0804606303572655,2.16223361348966e-05,6.21662329649553e-05,6.5959835637841e-07,0.0232488811016083,0.11618360877037,3736.3352
1114,moist_grid46819_microbe1209_all.pickle,14,12,34,1,0.0576059259474277,9.65580911724828e-05,1.81574450834887e-05,5.18897138590546e-07,0.0415575727820396,0.334490269422531,1514.6659
1115,moist_grid46819_microbe1209_all.pickle,15,12,13,1,0.0699498131871223,7.54337306716479e-05,1.02337799035013e-05,1.36710923470673e-07,0.0518948026001453,0.457747936248779,4390.491
1116,moist_grid46819_microbe1209_all.pickle,16,12,30,1,0.0981466695666313,6.9188216002658e-05,3.76007774320897e-05,8.22417973722622e-07,0.0839931517839432,0.840477764606476,7809.066
1117,moist_grid46819_microbe1209_all.pickle,17,12,9,1,0.0506208166480064,5.20521207363345e-05,4.51334708486684e-05,3.51486136196399e-07,0.0554062202572823,0.499616831541061,671.3568
1118,moist_grid46819_microbe1209_all.pickle,18,12,14,1,0.088821716606617,2.68031617451925e-05,8.21134817670099e-05,5.35921799382777e-07,0.0677461177110672,0.64675360918045,7830.6157
1119,moist_grid46819_microbe1209_all.pickle,19,12,36,1,0.0548340901732445,4.80929666082375e-05,4.67447825940326e-05,2.80280858078186e-07,0.0256999675184488,0.145409539341927,549.44653
1120,moist_grid46819_microbe1209_all.pickle,20,12,22,1,0.0971008241176605,1.7359277990181e-05,5.08952216478065e-05,7.80168534220138e-07,0.0881076231598854,0.889537334442139,8636.156
1121,moist_grid46819_microbe1209_all.pickle,21,12,33,1,0.0846390798687935,1.23843701658188e-05,9.34224735829048e-05,1.3242831187199e-07,0.0941648781299591,0.961762011051178,8281.377
1122,moist_grid46819_microbe1209_all.pickle,22,12,35,1,0.0610189847648144,3.58647193934303e-05,2.49403456109576e-05,7.15181158739142e-07,0.0447292290627956,0.372308015823364,1681.4392
1123,moist_grid46819_microbe1209_all.pickle,23,11,5,1,0.0866228044033051,8.83555185282603e-05,9.73726346273907e-05,6.18555134224152e-07,0.0756807252764702,0.741363167762756,6009.4526
1124,moist_grid46819_microbe1209_all.pickle,24,12,9,1,0.0796402022242546,3.10757568513509e-05,2.21329300984507e-05,9.74365093497909e-07,0.0377851240336895,0.289508849382401,3743.3208
1125,moist_grid46819_microbe1209_all.pickle,25,12,21,1,0.0623992644250393,9.02136016520672e-05,8.99224323802628e-05,4.89598107833444e-07,0.065668135881424,0.621976435184479,2717.7925
1126,moist_grid46819_microbe1210_all.pickle,1,12,14,1,0.0838104039430618,7.60125549277291e-05,3.81854515580926e-05,4.91462174068147e-07,0.0865437090396881,0.861491978168488,8454.307
1127,moist_grid46819_microbe1210_all.pickle,2,12,28,1,0.0580159947276115,8.16904721432365e-05,9.5170944405254e-05,2.51341504053926e-07,0.0166445448994637,0.0629962384700775,1478.6471
1128,moist_grid46819_microbe1210_all.pickle,3,12,30,1,0.0884082019329071,3.87032705475576e-05,6.68647335260175e-05,9.66622451414878e-07,0.0748597979545593,0.728020370006561,8136.772
1129,moist_grid46819_microbe1210_all.pickle,4,12,33,1,0.0926445350050926,7.30821484467015e-05,8.38059204397723e-05,5.84104441259115e-07,0.050867073237896,0.453938573598862,7011.5405
1130,moist_grid46819_microbe1210_all.pickle,5,12,25,1,0.091200478374958,4.23257224611007e-05,5.09421079186723e-05,6.04477065735409e-07,0.021285330876708,0.116010427474976,6242.619
1131,moist_grid46819_microbe1210_all.pickle,6,12,29,1,0.0854194685816765,6.58303397358395e-05,8.01029236754403e-05,3.44333471957725e-07,0.0657005086541176,0.623388886451721,8196.9795
1132,moist_grid46819_microbe1210_all.pickle,7,8,2,1,0.0720399171113968,8.47430783323944e-05,1.56557180162054e-05,4.13001515653377e-07,0.0578952617943287,0.534225344657898,9.822909
1133,moist_grid46819_microbe1210_all.pickle,8,12,26,1,0.0671073645353317,2.97600363410311e-05,6.90057859173976e-05,2.37793940982556e-07,0.0453582890331745,0.391008764505386,3015.2014
1134,moist_grid46819_microbe1210_all.pickle,9,8,3,1,0.0871668756008148,8.57326594996266e-05,2.63980564341182e-05,8.93534263468609e-07,0.0900106653571129,0.901096880435944,4022.1199
1135,moist_grid46819_microbe1210_all.pickle,10,12,22,1,0.0719685479998589,4.91435166622978e-05,5.77698920096736e-05,1.50505044871352e-07,0.0269580520689487,0.18081296980381,5040.067
1136,moist_grid46819_microbe1210_all.pickle,11,12,29,1,0.0628907606005669,5.54016769456211e-05,4.76467648695689e-05,1.30595367409114e-07,0.0486241206526756,0.428316116333008,3124.4517
1137,moist_grid46819_microbe1210_all.pickle,12,12,22,1,0.099245198071003,2.26836564252153e-05,1.24675789265893e-05,7.96316840023792e-07,0.0941092893481255,0.947917699813843,9470.724
1138,moist_grid46819_microbe1210_all.pickle,13,12,18,1,0.0519868545234203,6.19348502368666e-05,9.18916848604567e-05,1.9274880003195e-07,0.0203270390629768,0.10506334900856,783.20984
1139,moist_grid46819_microbe1210_all.pickle,14,12,1,1,0.0814248993992805,1.15577249744092e-05,2.87320872303098e-05,9.32956879751146e-07,0.0986685007810593,1,6918.197
1140,moist_grid46819_microbe1210_all.pickle,15,12,34,1,0.0528187789022923,9.35991993173957e-05,3.48856883647386e-05,4.49360669563248e-07,0.0689947083592415,0.661020338535309,544.05383
1141,moist_grid46819_microbe1210_all.pickle,16,12,19,1,0.0603879615664482,5.8688110584626e-05,1.9123574020341e-05,6.77709692809003e-07,0.0747457966208458,0.726718068122864,2720.9695
1142,moist_grid46819_microbe1210_all.pickle,17,12,32,1,0.0649924650788307,3.30857874359936e-05,3.93176815123297e-05,5.19221941885917e-07,0.055581659078598,0.507795810699463,2974.464
1143,moist_grid46819_microbe1210_all.pickle,18,12,31,1,0.0558117292821407,9.2430564109236e-05,9.75005168584175e-05,8.66455536652211e-07,0.0340759456157684,0.262124508619308,525.0077
1144,moist_grid46819_microbe1210_all.pickle,19,11,1,1,0.0682379975914955,7.11849133949727e-05,4.49946492153686e-05,3.71745500160614e-07,0.0111299455165863,0,713.3328
1145,moist_grid46819_microbe1210_all.pickle,20,11,15,1,0.0790145248174667,1.59141745825764e-05,7.38639355404302e-05,8.39707070099394e-07,0.081543393433094,0.804370701313019,6105.733
1146,moist_grid46819_microbe1210_all.pickle,21,10,8,1,0.0768566280603409,2.72184897767147e-05,8.91882154974155e-05,7.65304491778807e-07,0.0634105205535889,0.59722912311554,2106.3442
1147,moist_grid46819_microbe1210_all.pickle,22,12,39,1,0.0941848307847977,1.9357807104825e-05,5.47331037523691e-05,3.12540890945456e-07,0.0400032289326191,0.329835057258606,7703.014
1148,moist_grid46819_microbe1210_all.pickle,23,11,18,1,0.0964786782860756,5.20033354405314e-05,2.30337027460337e-05,5.5501709539385e-07,0.0846002027392387,0.839290261268616,6133.66
1149,moist_grid46819_microbe1210_all.pickle,24,11,13,1,0.0749810785055161,4.49190083600115e-05,7.57393790991046e-05,7.1481849772681e-07,0.0281634945422411,0.194583386182785,2943.1074
1150,moist_grid46819_microbe1210_all.pickle,25,11,10,1,0.0571292005479336,9.99401963781565e-05,6.22506049694493e-05,6.40069742985361e-07,0.0373376123607159,0.299384266138077,964.47705
1151,moist_grid46819_microbe1510_all.pickle,1,10,10,1,0.0714131593704224,9.19903977774084e-05,8.70188596309163e-05,1.39212417593626e-07,0.0608266182243824,0.566630303859711,531.0649
1152,moist_grid46819_microbe1510_all.pickle,2,12,5,1,0.078262023627758,8.65675319801085e-05,6.52983653708361e-05,1.753518716896e-07,0.0961332842707634,0.984871923923492,6290.072
1153,moist_grid46819_microbe1510_all.pickle,3,7,6,1,0.0888003334403038,2.03669078473467e-05,7.32417684048414e-05,9.92518152997945e-07,0.0422516837716103,0.346592277288437,6.071756
1154,moist_grid46819_microbe1510_all.pickle,4,12,36,1,0.0571219548583031,2.34501258091768e-05,7.87617827882059e-05,8.78868945619615e-07,0.0144170708954334,0.0168643612414598,1759.7891
1155,moist_grid46819_microbe1510_all.pickle,5,12,5,1,0.0978695377707481,8.390199218411e-05,2.26421798288357e-05,4.66469032289751e-07,0.0129934335127473,0,8172.715
1156,moist_grid46819_microbe1510_all.pickle,6,12,12,1,0.0514607727527618,5.66030357731506e-05,8.93372780410573e-05,6.96306130976154e-07,0.0974103510379791,1,800.34143
1157,moist_grid46819_microbe1510_all.pickle,7,12,28,1,0.0987834110856056,4.51991363661364e-05,9.89207910606638e-05,7.28727400201024e-07,0.0599996410310268,0.556833982467651,9322.416
1158,moist_grid46819_microbe1510_all.pickle,8,12,16,1,0.0770393386483192,4.78009351354558e-05,2.88734790956369e-05,8.31625698083371e-07,0.0669833123683929,0.6395623087883,7611.1875
1159,moist_grid46819_microbe1510_all.pickle,9,11,11,1,0.0608062520623207,9.34944764594547e-05,6.90670203766786e-05,8.14557722605969e-07,0.0503433533012867,0.442445904016495,738.3772
1160,moist_grid46819_microbe1510_all.pickle,10,6,3,1,0.0803641229867935,9.90764383459464e-05,3.32344097841997e-05,2.45329630388369e-07,0.0483386740088463,0.41869854927063,0.85722804
1161,moist_grid46819_microbe1510_all.pickle,11,7,0,1,0.0585387833416462,6.82888567098416e-05,5.06114338350017e-05,6.4045099179566e-07,0.0248882193118334,0.140905231237411,2.0109806
1162,moist_grid46819_microbe1510_all.pickle,12,12,29,1,0.0542212463915348,3.49730471498333e-05,7.49481041566469e-05,7.48358559121698e-07,0.0334149263799191,0.241912335157394,616.7158
1163,moist_grid46819_microbe1510_all.pickle,13,11,11,1,0.0641862973570824,3.06341898976825e-05,9.55126452026889e-05,5.88381169563945e-07,0.0776463970541954,0.765876889228821,1908.5529
1164,moist_grid46819_microbe1510_all.pickle,14,10,12,1,0.0672124549746513,7.99823901616037e-05,1.82565472641727e-05,5.44875319974381e-07,0.0433904565870762,0.360082119703293,1199.4053
1165,moist_grid46819_microbe1510_all.pickle,15,12,29,1,0.0834260210394859,6.20627470198087e-05,3.87330146622844e-05,5.03570390719688e-07,0.0385075695812702,0.302239626646042,7417.9697
1166,moist_grid46819_microbe1510_all.pickle,16,11,7,1,0.09110127389431,6.63720129523426e-05,4.48569262516685e-05,1.07365693224892e-07,0.0708935931324959,0.685883343219757,10554.673
1167,moist_grid46819_microbe1510_all.pickle,17,11,14,1,0.0939265787601471,7.18698938726448e-05,5.8429086493561e-05,2.83502714637507e-07,0.0832755714654922,0.832559883594513,10835.447
1168,moist_grid46819_microbe1510_all.pickle,18,12,28,1,0.063285805284977,5.21583169756923e-05,1.12215639092028e-05,9.47204739532026e-07,0.0801147297024727,0.795116662979126,3563.2993
1169,moist_grid46819_microbe1510_all.pickle,19,12,21,1,0.0536153875291348,5.69698422623333e-05,4.22286211687606e-05,3.81254238845941e-07,0.0537472367286682,0.482768207788467,1182.9028
1170,moist_grid46819_microbe1510_all.pickle,20,12,7,1,0.0845494344830513,7.58620881242678e-05,6.37585908407345e-05,2.12338832739078e-07,0.0201068706810474,0.0842655375599861,5810.996
1171,moist_grid46819_microbe1510_all.pickle,21,12,37,1,0.0955207124352455,4.07879633712582e-05,4.68084399471991e-05,9.27524922644807e-07,0.0281702037900686,0.179783508181572,8865.426
1172,moist_grid46819_microbe1510_all.pickle,22,12,35,1,0.0731528997421265,3.74780465790536e-05,5.32987360202242e-05,4.16973563233114e-07,0.0239952355623245,0.130326986312866,5973.9473
1173,moist_grid46819_microbe1510_all.pickle,23,10,15,1,0.0868931710720062,1.35064210553537e-05,8.23239170131274e-05,6.28614998277044e-07,0.0892216712236404,0.902997195720673,2395.707
1174,moist_grid46819_microbe1510_all.pickle,24,12,9,1,0.0698260366916656,1.62745145644294e-05,1.54658209794434e-05,3.16301765224125e-07,0.0880382433533669,0.88897830247879,4167.904
1175,moist_grid46819_microbe1510_all.pickle,25,12,33,1,0.075689785182476,2.51899418799439e-05,2.7526548365131e-05,4.24480134597616e-07,0.0738005489110947,0.720319092273712,6408.798
1176,moist_grid46819_microbe1923_all.pickle,1,11,20,1,0.0989628583192825,2.74525282293325e-05,4.32193410233594e-05,1.02390153244869e-07,0.0445780269801617,0.390761911869049,7339.67
1177,moist_grid46819_microbe1923_all.pickle,2,9,1,1,0.0577006824314594,5.76481688767672e-05,1.55153084051562e-05,1.86802211032955e-07,0.0967613235116005,1,1998.5911
1178,moist_grid46819_microbe1923_all.pickle,3,12,39,1,0.0941644608974457,9.87168750725687e-05,1.76914290932473e-05,4.74399143968185e-07,0.0774392411112785,0.774415373802185,6491.503
1179,moist_grid46819_microbe1923_all.pickle,4,12,38,1,0.0724311545491219,6.96052520652302e-05,7.61890478315763e-05,5.03655542161141e-07,0.0210075862705708,0.115577824413776,4184.0596
1180,moist_grid46819_microbe1923_all.pickle,5,12,30,1,0.0976536273956299,3.04710774798878e-05,8.31057695904747e-05,2.89683612209046e-07,0.0841469094157219,0.852727174758911,8113.2603
1181,moist_grid46819_microbe1923_all.pickle,6,8,1,1,0.0767057165503502,3.35191216436215e-05,1.03037436929299e-05,4.21256686422566e-07,0.0962275341153145,0.993768036365509,708.4631
1182,moist_grid46819_microbe1923_all.pickle,7,12,2,1,0.0653796941041946,8.65454931044951e-05,2.14347728615394e-05,8.51049264838366e-07,0.086601085960865,0.8813796043396,3263.4407
1183,moist_grid46819_microbe1923_all.pickle,8,12,15,1,0.0674894526600838,1.96451128431363e-05,8.13359438325278e-05,5.43246358120086e-07,0.0418915078043938,0.359396874904633,3395.5093
1184,moist_grid46819_microbe1923_all.pickle,9,12,24,1,0.0702118501067162,3.9354468754027e-05,9.2220951046329e-05,4.31467498174243e-07,0.071909673511982,0.709857881069183,5215.496
1185,moist_grid46819_microbe1923_all.pickle,10,12,36,1,0.0804495587944984,6.63314422126859e-05,6.14242962910794e-05,9.07904222913203e-07,0.0618435256183147,0.592335999011993,5917.7534
1186,moist_grid46819_microbe1923_all.pickle,11,11,7,1,0.0864027515053749,1.71344800037332e-05,5.72296521568205e-05,9.54420443122217e-07,0.0321603082120419,0.24578545987606,5771.4985
1187,moist_grid46819_microbe1923_all.pickle,12,12,34,1,0.0922939479351044,2.40443168877391e-05,3.89236956834793e-05,6.52012033697247e-07,0.0255783330649137,0.168941125273705,7198.163
1188,moist_grid46819_microbe1923_all.pickle,13,12,6,1,0.0500738583505154,9.13086914806627e-05,4.81160896015354e-05,8.72034831900237e-07,0.0708792433142662,0.697827637195587,637.50543
1189,moist_grid46819_microbe1923_all.pickle,14,12,39,1,0.0594208315014839,9.37426520977169e-05,5.6022297940217e-05,3.38419852141669e-07,0.0304047670215368,0.225289568305016,1341.4126
1190,moist_grid46819_microbe1923_all.pickle,15,12,31,1,0.0895978212356567,7.64360229368322e-05,2.78144998446805e-05,7.7819197485951e-07,0.0510032176971436,0.465775728225708,6058.2095
1191,moist_grid46819_microbe1923_all.pickle,16,12,24,1,0.0554616190493107,5.65086920687463e-05,9.63197744567879e-05,3.86178896860656e-07,0.0177064631134272,0.0770373269915581,549.01654
1192,moist_grid46819_microbe1923_all.pickle,17,12,25,1,0.0684200823307037,8.37691040942445e-05,5.14199564349838e-05,1.54308423816474e-07,0.0487178452312946,0.439094126224518,2123.6199
1193,moist_grid46819_microbe1923_all.pickle,18,12,4,1,0.0907581672072411,4.27559971285518e-05,6.89091684762388e-05,2.53103138447841e-07,0.0804985612630844,0.810132801532745,8277.895
1194,moist_grid46819_microbe1923_all.pickle,19,10,14,1,0.0743623450398445,1.12600528154871e-05,6.7476685217116e-05,7.19673039384361e-07,0.0160570256412029,0.0577802024781704,1946.4937
1195,moist_grid46819_microbe1923_all.pickle,20,12,27,1,0.0535816811025143,5.31729638169054e-05,3.74116498278454e-05,2.23357062623109e-07,0.0111079569905996,0,526.5654
1196,moist_grid46819_microbe1923_all.pickle,21,10,2,1,0.0858370214700699,3.71861569874454e-05,8.82493259268813e-05,7.01737519648304e-07,0.0579717792570591,0.547133505344391,4900.872
1197,moist_grid46819_microbe1923_all.pickle,22,12,30,1,0.0827643722295761,8.06246971478686e-05,3.00957235594979e-05,9.99350845631852e-07,0.0541121736168861,0.502072691917419,6064.3203
1198,moist_grid46819_microbe1923_all.pickle,23,12,38,1,0.0608946941792965,4.86259959870949e-05,9.90782864391804e-05,8.09651226063579e-07,0.0908740535378456,0.931266307830811,2253.918
1199,moist_grid46819_microbe1923_all.pickle,24,11,25,1,0.0628049522638321,7.45213910704479e-05,7.14206180418842e-05,6.3046638842934e-07,0.0646862611174583,0.625524759292603,304.2023
1200,moist_grid46819_microbe1923_all.pickle,25,12,20,1,0.0787197053432465,6.30517970421351e-05,3.48965659213718e-05,6.00700161612622e-07,0.0353539325296879,0.283070892095566,5423.4824
1201,moist_grid46819_microbe2765_all.pickle,1,11,20,1,0.0629979968070984,6.98430303600617e-05,4.79338741570245e-05,1.36325965627293e-07,0.0408709906041622,0.323350638151169,242.78578
1202,moist_grid46819_microbe2765_all.pickle,2,12,19,1,0.0590190142393112,1.4299975191534e-05,2.1825379008078e-05,4.03163937789941e-07,0.0635468512773514,0.589834272861481,1694.2356
1203,moist_grid46819_microbe2765_all.pickle,3,12,37,1,0.0831939354538918,7.39104361855425e-05,8.6526561062783e-05,8.59622389270953e-07,0.0214345641434193,0.09493637830019,5489.891
1204,moist_grid46819_microbe2765_all.pickle,4,12,39,1,0.0941314846277237,3.04917630273849e-05,5.49616452190094e-05,8.04624733063974e-07,0.0182207431644201,0.0571679882705212,6870.124
1205,moist_grid46819_microbe2765_all.pickle,5,11,6,1,0.0894147008657455,9.51131078181788e-05,6.12529256613925e-05,7.72631608469965e-07,0.0984490290284157,1,8828.48
1206,moist_grid46819_microbe2765_all.pickle,6,12,35,1,0.0796637907624245,3.21950210491195e-05,7.04328558640555e-05,5.87250838179898e-07,0.0573612712323666,0.517142236232758,6050.2324
